02,79251601716,20230410183701,20230410191626,06
01,79613143076,20230418104514,20230418105359,06
02,79569380422,20230419121321,20230419122241,11
02,79613143076,20230419092505,20230419094506,06
01,79569380422,20230419130833,20230419132432,11
02,79890907982,20230417163925,20230417172350,11
01,79794622349,20230419130136,20230419135043,03
01,79569380422,20230419142401,20230419145642,11
02,79890907982,20230417195746,20230417203611,11
02,79794622349,20230419140003,20230419145808,03
02,79794622349,20230419152044,20230419161147,03
02,79794622349,20230419163254,20230419165509,03
02,79723827406,20230417153437,20230417161129,03
01,79059623911,20230322041145,20230322043410,11
01,79088014472,20230407115727,20230407122032,06
02,79634438909,20230417011320,20230417020444,03
01,79723827406,20230417194340,20230417203135,03
02,79059623911,20230413213418,20230413221645,11
01,79088014472,20230410130829,20230410135529,06
01,79634438909,20230417081028,20230417082019,03
01,79796639052,20230418053733,20230418060933,06
01,79723827406,20230419095140,20230419103932,03
01,79059623911,20230414084628,20230414093708,11
02,79088014472,20230410143743,20230410144021,06
02,79634438909,20230419020121,20230419023649,03
02,79796639052,20230418175815,20230418185350,06
01,79059623911,20230417165630,20230417171737,11
01,79088014472,20230412194220,20230412194928,06
02,79634438909,20230419050715,20230419052147,03
02,79583101217,20230410123942,20230410133800,03
01,79088014472,20230417181726,20230417185808,06
02,79634438909,20230419113910,20230419120620,03
01,79088014472,20230419074713,20230419083756,06
01,79783941768,20230404100943,20230404103108,11
02,79763918452,20230418062721,20230418065136,11
01,79088014472,20230419104634,20230419105146,06
02,79783941768,20230418215252,20230418221124,11
02,79763918452,20230418100753,20230418110247,11
02,79088014472,20230419111202,20230419111901,06
01,79783941768,20230419030559,20230419035712,11
02,79326961948,20230418080911,20230418081119,03
01,79921874763,20230419085335,20230419092727,03
02,79572612753,20230418222604,20230418225955,03
01,79857276437,20230418205312,20230418210441,11
02,79817404678,20230403100407,20230403102511,03
01,79982632807,20230407180027,20230407181510,11
02,79229104597,20230419130848,20230419134302,06
02,79552192853,20230418055829,20230418064751,03
02,79724410307,20230418022320,20230418024645,06
01,79547620695,20230418234528,20230419001248,11
02,79783941768,20230419102443,20230419112155,11
02,79326961948,20230418104249,20230418111037,03
01,79921874763,20230419110311,20230419113618,03
02,79572612753,20230419105000,20230419114751,03
01,79857276437,20230419025916,20230419031835,11
01,79817404678,20230416235414,20230417000117,03
02,79982632807,20230415222544,20230415225125,11
02,79229104597,20230419140806,20230419141050,06
01,79552192853,20230419102229,20230419110018,03
01,79724410307,20230419053909,20230419054035,06
01,79375832945,20230414155851,20230414164424,11
01,79988539908,20230418115129,20230418124109,06
02,79729906772,20230419072933,20230419073423,06
01,79326961948,20230419100453,20230419101300,03
02,79921874763,20230419120559,20230419121900,03
01,79572612753,20230419115815,20230419125504,03
01,79326961948,20230419105010,20230419110851,03
01,79921874763,20230419123145,20230419131438,03
01,79857276437,20230419043947,20230419051413,11
02,79817404678,20230418190039,20230418190655,03
02,79982632807,20230416164634,20230416164838,11
02,79326961948,20230419113202,20230419121149,03
02,79921874763,20230419141225,20230419145819,03
02,79857276437,20230419070211,20230419073717,11
02,79817404678,20230419071440,20230419074725,03
02,79229104597,20230419142756,20230419152243,06
02,79552192853,20230419121337,20230419125930,03
02,79724410307,20230419093500,20230419095642,06
02,79375832945,20230418194251,20230418201127,11
01,79988539908,20230419005921,20230419011915,06
01,79326961948,20230419130355,20230419131609,03
02,79921874763,20230419155517,20230419160904,03
02,79857276437,20230419082821,20230419084928,11
01,79817404678,20230419101326,20230419104611,03
02,79229104597,20230419161529,20230419164634,06
02,79552192853,20230419130701,20230419135957,03
01,79724410307,20230419110244,20230419111131,06
01,79921874763,20230419170534,20230419173855,03
01,79857276437,20230419101022,20230419105548,11
01,79817404678,20230419111718,20230419114257,03
01,79921874763,20230419180227,20230419181836,03
01,79857276437,20230419113513,20230419121140,11
02,79229104597,20230419171657,20230419180657,06
01,79552192853,20230419143213,20230419145215,03
01,79724410307,20230419114704,20230419114756,06
01,79375832945,20230419063246,20230419064239,11
02,79988539908,20230419114332,20230419122435,06
02,79921874763,20230419182644,20230419192356,03
02,79857276437,20230419130642,20230419133431,11
02,79921874763,20230419194355,20230419203242,03
01,79229104597,20230419184727,20230419192946,06
02,79552192853,20230419151604,20230419152532,03
02,79724410307,20230419115722,20230419122922,06
01,79375832945,20230419114303,20230419121958,11
01,79988539908,20230419122605,20230419131631,06
02,79921874763,20230419203947,20230419204937,03
01,79229104597,20230419201553,20230419210458,06
02,79552192853,20230419155326,20230419163801,03
01,79724410307,20230419125500,20230419132115,06
02,79375832945,20230419124328,20230419132331,11
01,79921874763,20230419205630,20230419213226,03
01,79229104597,20230419213719,20230419213824,06
01,79552192853,20230419172914,20230419175143,03
02,79724410307,20230419133036,20230419133316,06
02,79988539908,20230419140047,20230419140827,06
01,79229104597,20230419220446,20230419223326,06
02,79552192853,20230419180049,20230419180420,03
01,79724410307,20230419135158,20230419140840,06
02,79988539908,20230419145224,20230419153619,06
02,79229104597,20230419225828,20230419231846,06
02,79552192853,20230419181852,20230419183935,03
01,79724410307,20230419143504,20230419151115,06
02,79552192853,20230419191025,20230419194833,03
01,79724410307,20230419160036,20230419162202,06
02,79988539908,20230419155850,20230419161939,06
02,79724410307,20230419164544,20230419173757,06
